pool_row,asset,tf,tp_mode,search_score,search_pf,n_trades,split,is_pass_500,is_days_500,is_pass_750,is_days_750,is_pass_1000,is_days_1000,is_pass_1250,is_days_1250,is_pass_1500,is_days_1500,best_risk,is_pass,is_days_med,is_cohorts,oos_pass,oos_fail,oos_days_med,oos_days_p90,oos_cohorts,full_pass,full_days_med,target_raised%,capped%,avg_contracts
19655,MGCT,3min,opposite_level,0.9595,0.778,874,2024-04-30,12.2,71,14.9,57,14.9,56,14.9,56,15.4,53,1500,15.4,53,188,0.8,97.6,16,16,125,9.6,53,36.7,85.4,46.6
31273,MGCT,5min,fixed_rr,0.9586,0.798,957,2024-04-30,13.8,80,8.5,45,8.5,45,6.9,38,6.9,38,500,13.8,80,188,7.2,91.2,79,88,125,11.2,79,10.5,0.4,12.3
13565,MGCT,3min,opposite_level,0.9584,0.85,1403,2024-04-30,4.8,40,5.3,33,3.7,16,3.7,17,4.8,12,750,5.3,33,188,1.6,97.6,85,85,125,3.8,33,36.7,9.3,22.9
30025,MGCT,3min,fixed_rr,0.9534,0.791,2285,2024-04-30,12.2,45,11.2,51,10.6,57,8.0,44,9.6,51,500,12.2,45,188,5.6,92.7,32,120,124,9.6,43,32.7,22.7,28.5
26329,MGCT,3min,opposite_level,0.9389,0.835,1576,2024-04-30,5.9,45,7.4,45,6.9,43,8.0,38,9.6,44,1500,9.6,44,188,7.2,91.2,15,67,125,8.6,38,39.6,56.5,39.1
25141,MGCT,3min,opposite_level,0.9378,0.715,6339,2024-04-30,3.7,19,4.3,11,4.3,22,4.8,11,2.7,11,1250,4.8,11,188,8.8,91.2,25,58,125,6.4,22,34.5,34.8,33.7
30539,MGCT,3min,opposite_level,0.9345,0.724,1221,2024-04-30,6.4,40,7.4,29,7.4,28,8.0,28,8.5,28,1500,8.5,28,188,26.4,71.2,22,65,125,15.7,24,42.5,49.7,37.7
11725,MGCT,5min,fixed_rr,0.931,0.866,921,2024-04-30,2.7,44,14.4,94,15.4,82,16.5,75,15.4,52,1250,16.5,75,188,25.2,74.0,26,59,123,19.9,50,39.2,33.6,32.7
29955,MGCT,3min,fixed_rr,0.9252,0.812,1021,2024-04-30,13.3,50,12.2,25,9.6,25,7.4,30,6.4,24,500,13.3,50,188,6.4,90.4,50,78,125,10.5,50,17.3,30.5,30.7
14105,MGCT,3min,fixed_rr,0.9233,0.881,1926,2024-04-30,12.2,50,11.2,23,10.6,45,11.7,38,13.8,36,1500,13.8,36,188,16.0,82.4,31,121,125,14.7,31,41.9,40.4,35.1
11437,MGCT,5min,opposite_level,0.9223,0.877,1057,2024-04-30,8.0,71,6.4,64,8.0,58,9.0,44,12.2,44,1500,12.2,44,188,4.0,95.2,17,39,125,8.9,43,39.9,38.5,34.7
21691,MGCT,5min,opposite_level,0.9193,0.812,990,2024-04-30,5.3,68,5.3,45,6.4,63,6.9,22,8.0,45,1500,8.0,45,188,6.4,88.8,86,161,125,7.3,60,41.9,59.2,40.0
16225,MGCT,5min,reversal_to_open,0.9151,0.611,755,2024-04-30,6.4,192,7.4,178,7.4,178,6.9,185,7.4,185,750,7.4,178,188,2.4,96.0,30,31,125,5.4,171,17.6,33.9,32.7
10745,MGCT,5min,opposite_level,0.9054,0.791,990,2024-04-30,5.9,52,4.3,68,4.3,75,4.3,71,4.3,71,500,5.9,52,188,1.6,88.8,148,148,125,4.2,64,39.6,14.9,25.9
24695,MGCT,3min,fixed_rr,0.9022,0.817,1530,2024-04-30,2.7,63,8.0,30,9.6,30,10.1,33,12.8,36,1500,12.8,36,188,20.0,78.4,14,25,125,15.7,19,35.8,48.2,36.7
19115,MGCT,5min,opposite_level,0.9008,0.843,1147,2024-04-30,1.6,30,6.4,37,6.9,36,9.0,30,8.0,36,1250,9.0,30,188,1.6,97.6,92,92,125,6.1,30,39.6,28.4,31.1
21479,MGCT,3min,opposite_level,0.8977,0.818,1112,2024-04-30,14.4,119,8.5,64,8.5,64,9.6,57,9.0,57,500,14.4,119,188,0.0,92.8,,,125,8.6,119,29.7,2.1,13.3
12555,MGCT,3min,opposite_level,0.8969,0.791,1554,2024-04-30,4.8,19,5.3,19,5.3,25,4.3,25,4.8,25,750,5.3,19,188,4.8,94.4,31,38,125,5.1,25,41.5,63.9,41.0
22099,MGCT,5min,fixed_rr,0.895,0.835,1470,2024-04-30,19.1,45,22.3,40,18.6,29,16.0,29,16.0,29,750,22.3,40,188,22.4,76.8,30,154,125,22.4,35,42.5,5.4,19.2
25647,MGCT,3min,opposite_level,0.8936,0.923,696,2024-04-30,9.6,95,18.6,67,21.8,54,21.8,47,22.3,45,1500,22.3,45,188,4.8,94.4,94,101,124,15.4,46,28.5,19.5,28.2
