pool_row,asset,tf,tp_mode,search_score,search_pf,n_trades,split,is_pass_500,is_days_500,is_pass_750,is_days_750,is_pass_1000,is_days_1000,is_pass_1250,is_days_1250,is_pass_1500,is_days_1500,best_risk,is_pass,is_days_med,is_cohorts,oos_pass,oos_fail,oos_days_med,oos_days_p90,oos_cohorts,full_pass,full_days_med,target_raised%,capped%,avg_contracts
19791,MGC,5min,reversal_to_open,23.2441,3.866,2169,2024-04-30,79.3,23,68.6,22,68.6,19,63.8,19,63.3,19,500,79.3,23,188,62.4,35.2,26,75,125,72.5,24,82.4,6.2,23.4
11669,MGC,3min,opposite_level,23.2057,3.473,3627,2024-04-30,78.7,16,69.7,15,64.9,15,63.3,11,63.3,11,500,78.7,16,188,85.6,13.6,15,29,125,81.5,16,86.3,3.1,18.2
16253,MGC,3min,reversal_to_open,23.2001,2.688,14002,2024-04-30,59.0,23,48.4,22,47.3,23,45.2,23,45.2,22,500,59.0,23,188,56.0,40.8,19,68,125,57.8,23,73.2,0.8,9.5
8323,MGC,5min,reversal_to_open,23.1908,3.967,5403,2024-04-30,73.9,29,66.5,29,63.8,26,57.4,26,56.4,26,500,73.9,29,188,65.6,31.2,32,127,125,70.6,29,78.3,0.4,11.1
3723,MGC,3min,reversal_to_open,23.1815,3.695,3511,2024-04-30,83.0,24,76.6,19,73.9,18,73.9,18,71.8,17,500,83.0,24,188,76.0,19.2,24,59,125,80.2,24,84.7,3.2,17.5
15589,MGC,3min,reversal_to_open,23.1802,3.473,3608,2024-04-30,72.3,29,69.1,24,69.1,24,68.1,23,68.1,23,500,72.3,29,188,63.2,32.0,19,50,125,68.7,24,76.0,46.9,37.3
18573,MGC,5min,reversal_to_open,23.1727,5.82,1340,2024-04-30,86.2,74,80.3,67,70.2,64,64.4,64,66.0,64,500,86.2,74,188,92.0,0.0,65,143,125,88.5,68,92.0,0.0,9.2
5021,MGC,5min,opposite_level,23.1459,4.224,2148,2024-04-30,89.9,22,84.0,18,80.9,18,68.1,17,67.0,17,500,89.9,22,188,98.4,0.8,16,36,125,93.3,18,84.0,0.2,9.3
17927,MGC,5min,opposite_level,23.0658,3.443,4621,2024-04-30,71.3,15,60.6,12,55.3,12,54.3,12,53.7,12,500,71.3,15,188,76.8,21.6,11,25,125,73.5,12,83.4,2.9,17.3
12723,MGC,3min,reversal_to_open,23.0157,3.761,2405,2024-04-30,81.4,25,77.7,24,75.0,19,70.7,18,71.3,18,500,81.4,25,188,82.4,13.6,25,60,125,81.8,25,84.0,6.5,19.9
1703,MGC,3min,reversal_to_open,23.0082,3.146,6035,2024-04-30,69.1,19,63.3,19,63.3,18,62.2,16,61.2,16,500,69.1,19,188,68.8,30.4,18,39,125,69.0,18,74.4,17.6,25.7
22081,MGC,5min,reversal_to_open,22.9255,3.404,3590,2024-04-30,68.1,26,65.4,24,64.9,22,63.3,22,63.3,22,500,68.1,26,188,69.6,26.4,19,43,125,68.7,22,75.7,32.6,33.0
8453,MGC,5min,reversal_to_open,22.9135,3.572,4046,2024-04-30,84.6,15,78.7,12,77.7,12,73.9,11,71.8,11,500,84.6,15,188,89.6,7.2,17,33,125,86.6,15,88.8,13.9,22.1
21815,MGC,5min,reversal_to_open,22.8943,4.109,1546,2024-04-30,96.8,19,93.6,18,91.5,17,88.3,17,86.2,16,500,96.8,19,188,96.8,1.6,22,45,125,96.8,19,77.6,0.8,15.7
21493,MGC,5min,reversal_to_open,22.8904,4.644,2476,2024-04-30,81.9,22,76.1,22,71.8,22,69.7,22,70.2,22,500,81.9,22,188,86.4,9.6,17,44,125,83.7,18,88.2,28.0,29.9
4229,MGC,3min,reversal_to_open,22.8782,3.881,2459,2024-04-30,77.7,43,68.6,37,66.5,37,63.3,31,60.6,31,500,77.7,43,188,89.6,9.6,25,58,125,82.4,37,85.3,4.4,17.2
11629,MGC,5min,opposite_level,22.8562,4.338,1327,2024-04-30,97.3,19,92.6,17,89.4,16,80.3,15,81.4,12,500,97.3,19,188,94.4,2.4,17,33,125,96.2,18,76.4,0.1,13.1
10325,MGC,5min,opposite_level,22.8364,4.268,1225,2024-04-30,96.8,19,92.6,18,89.4,18,85.6,17,83.5,17,500,96.8,19,188,90.4,3.2,23,40,125,94.2,23,85.3,6.6,19.9
9559,MGC,5min,opposite_level,22.8318,3.387,3141,2024-04-30,61.2,39,52.7,33,46.3,33,45.7,32,47.3,31,500,61.2,39,188,72.0,23.2,32,65,125,65.5,37,73.2,1.7,13.6
3479,MGC,5min,opposite_level,22.8052,3.451,6047,2024-04-30,65.4,12,56.9,12,55.3,12,53.7,11,54.3,12,500,65.4,12,188,69.6,28.8,12,30,125,67.1,12,73.2,5.0,21.0
5385,MGC,5min,opposite_level,22.7862,3.807,3227,2024-04-30,82.4,23,72.9,22,63.8,19,62.2,19,60.1,17,500,82.4,23,188,88.0,7.2,26,47,125,84.7,24,87.2,0.2,8.1
485,MGC,3min,reversal_to_open,22.7828,4.809,1218,2024-04-30,98.9,26,89.9,25,87.2,23,81.9,19,81.9,19,500,98.9,26,188,99.2,0.0,23,50,125,99.0,25,85.3,1.4,14.8
6685,MGC,5min,reversal_to_open,22.7778,3.225,3618,2024-04-30,59.0,25,54.3,25,56.4,24,55.9,25,54.8,25,500,59.0,25,188,76.0,21.6,22,51,125,65.8,25,75.7,36.2,34.2
16145,MGC,3min,reversal_to_open,22.7121,3.663,2039,2024-04-30,72.3,53,64.4,47,61.7,44,60.1,38,59.6,38,500,72.3,53,188,71.2,24.0,44,93,125,71.9,47,78.3,9.4,15.9
5055,MGC,5min,reversal_to_open,22.6529,3.704,1808,2024-04-30,77.7,36,70.2,33,66.0,33,62.8,30,63.3,30,500,77.7,36,188,65.6,28.0,45,87,125,72.8,36,82.1,11.3,25.9
4197,MGC,5min,reversal_to_open,22.6466,3.623,2061,2024-04-30,78.7,44,73.9,39,71.3,37,64.9,33,64.4,33,500,78.7,44,188,90.4,5.6,31,65,125,83.4,37,86.6,4.4,11.8
3249,MGC,5min,opposite_level,22.616,3.703,3690,2024-04-30,75.5,16,71.8,15,66.5,12,64.9,15,64.9,15,500,75.5,16,188,87.2,12.0,16,33,125,80.2,16,85.6,18.3,25.3
20889,MGC,5min,reversal_to_open,22.5658,3.738,3521,2024-04-30,73.4,24,65.4,23,62.8,23,58.5,23,57.4,23,500,73.4,24,188,83.2,14.4,17,37,125,77.3,22,84.0,11.8,24.4
